"ADSL","empmrhida_m","El Empalme","","empempdaule2-172.22.100.253","18","35","No","TP-Link TD-W8951ND","F8:1A:67:A5:8B:93","13392803554","1","","172.22.100.92/24","192.168.1.1/24","","Revisado","Nat","","Directo",""
"ADSL","empmrsolo_m","El Empalme","","empempjuanmontalvo1-172.22.104.254","16","35","No","TP-Link TD-8817","64:70:02:C7:97:13","1272300052","1","","172.22.104.17/24","192.168.1.1/24","","Revisado","Nat","","Directo",""
"ADSL","empms._m","El Empalme","","empempguayas1-172.22.102.254","17","35","No","TP-Link TD-W8901G","F8:1A:67:A5:8A:CB","13392803380","1","186.5.45.52/29 GW:186.5.45.49","172.22.102.18/24","192.168.1.1 /24","","","","","B1/10",""
"ADSL","empmtveral_m","El Empalme","","empempcte1-172.22.106.254","8","35","No","TP-Link TD-W8951ND","A0:F3:C1:06:45:A5","13171401962","1","","172.22.106.9/24","192.168.1.1/24","","No","No","","A3/2",""
"ADSL","empmvince_m","El Empalme","","empempdaule1-172.22.100.254","46","35","No","TP-Link TD-8817","F8:D1:11:2B:19:6C","11969008876","1","","172.22.100.61/24","192.168.1.1 /24","","Revisado","Password","","B3/1",""
"ADSL","empmvlync_m","El Empalme","","empempquito1-172.22.101.254","48","35","No","TP-Link TD-W8951ND","64:70:02:8E:75:71","12693801073","1","","172.22.101.49/24","192.168.1.1 /24","","Revisado","Password","","C3/6",""
"ADSL","empmvvasq_m","El Empalme","","empemploslaureles1-172.22.103.254","27","35","No","TP-Link TD-8817","F8:1A:67:A5.8A:D1","13392803367","1","","172.22.103.28/24","192.168.1.1 /24","","Revisado","Password","","A2/3  ",""
"ADSL","empmytriv_m","El Empalme","","empempsanmiguel1-172.22.105.254","9","35","No","TP-Link TD-8817","64:70:02:C7:9A:6B","1272304465","1","","172.22.105.10/24","192.168.1.1/24","","Revisado","No","","B3/1",""
"ADSL","empmyzamb_m","El Empalme","","empempguayas1-172.22.102.254","15","35","No","TP-Link TD-W8901G","90:F6:52:C6:F0:EF","12493704119","1","","172.22.102.16/24","192.168.1.1 /24","","","","","B1/4",""
"ADSL","empnatapi_m","El Empalme","","empempquito1-172.22.101.254","47","35","No","TP-Link TD-W8951ND","64:70:02:8E:74:EF","12693801070","1","","172.22.101.48/24","192.168.1.1 /24","","Revisado","Password","","C1/1",""
"ADSL","empnfolve_m","El Empalme","","empempguayas1-172.22.102.254","43","35","No","TP-Link TD-8817","64:70:02:C7:96:A5","1272300105","1","","172.22.102.50/24","192.168.1.1/24","","Revisado","Nat","","A3/1",""
"ADSL","empngmanz","El Empalme","","empempdaule1-172.22.100.254","21","35","No","TP-Link TD-W8901G","F8:D1:11:7F:8B:DB","1190900740","2","","172.22.100.50/24","192.168.1.1 /24","","","","","B1/6",""
"ADSL","empnjtorr_m","El Empalme","","empempquito1-172.22.101.254","25","35","No","TP-Link TD-W8951ND","64:70:02:8E:74:FF","12693801072","1","","172.22.101.26/24","192.168.1.1 /24","","Rivisado","Password","","A1/6",""
"ADSL","empnpalva_m","El Empalme","","empempguayas1-172.22.102.254","36","35","No","TP-Link TD-W8951ND","F8:1A:67:51:B3:51","1315600130","1","","172.22.102.42/24","192.168.1.1/24","","Revisado","Nat","","A2/3",""
"ADSL","empnptoap_m","El Empalme","","empemploslaureles1-172.22.103.254","17","35","No","TP-Link TD-8817","64:70:02:C9:59:53","1274008982","1","","172.22.103.18/24","192.168.1.1/24","","Revisado","Nat","","A3/5",""
"ADSL","empnrarri","El Empalme","","empempquito3-172.22.101.252","44","35","No","TP-Link TD-W8951ND","A0:F3:C1:85:88:06","1279205141","1","186.101.86.74/29 GW:186.101.86.73","","192.168.1.1/24","","Revisado","Bridge","","B2/1",""
"ADSL","empoehida_m","El Empalme","","empempcte1-172.22.106.254","19","35","No","TP-Link TD-W8951ND","F8:1A:67:A5:89:1F","13392802973","1","","172.22.106.20/24","192.168.1.1/24","","No","No","","B3/5",""
"ADSL","empogbrio_m","El Empalme","","empempcte1-172.22.106.254","24","35","No","TP-Link TD-8817","64:70:02:C9:57:2F","1274008986","1","","172.22.106.25/24","192.168.1.1/24","","Revisado","Nat","","Directo",""
"ADSL","empoghida_m","El Empalme","","empempdaule2-172.22.100.253","9","35","No","TP-Link TD-8811","B8:5D:4C:E4:38:06","10768500301","1","","172.22.100.62/24","192.168.1.1 /24","","Revisado","Password","","B3/7",""
"ADSL","emporhida_m","El Empalme","","empemploslaureles1-172.22.103.254","4","35","No","TP-Link TD-W8951ND","90:F6:52:98:A0:0B","12388501491","1","","172.22.103.5/24","192.168.1.1 /24","","","","","A2/7",""
"ADSL","empovceva_m","El Empalme","","empemploslaureles1-172.22.103.254","10","35","No","TP-Link TD-W8951ND","F8:1A:67:51:B4:65","1315600370","1","","172.22.103.11/24","192.168.1.1/24","","Revisado","Nat","","B2/8",""
"ADSL","empowalon_m","El Empalme","","empempquito1-172.22.101.254","39","35","No","TP-Link TD-W8951ND","90:F6:52:98:A0:65","12388501489","2","","172.22.101.40/24","192.168.1.1 /24","","","","","A2/10",""
"ADSL","emppachav_m","El Empalme","","empempdaule1-172.22.100.254","31","35","No","TP-Link TD-W8951ND","F8:1A:77:A5:8A:CA","13392803362","1","","172.22.100.46/24","192.168.1.1 /24","","","","","A2/9  ",""
"ADSL","emppearau_m","El Empalme","","empemploslaureles1-172.22.103.254","12","35","No","TP-Link TD-8817","F8:1A:67:51:B3:99","1315600123","1","","172.22.103.13/24","192.168.1.1/24","","Revisado","Nat","","B2/10",""
"ADSL","emppeloorc_m","El Empalme","","empempcte2-172.22.106.253","1","35","No","TP-Link TD-W8951ND","F8:1A:67:A5:8A:DA","13392803378","1","","172.22.106.27/24","192.168.1.1/24","","Revisado","Nat","","Directo",""
"ADSL","emppeorte_m","El Empalme","","empempcte1-172.22.106.254","2","35","No","TP-Link TD-W8951ND","F8:1A:67:51:C4:6B","1315604495","3","","172.22.106.3/24","192.168.1.1/24","","Revisado","Nat","","B1/1",""
"ADSL","emppjriva_m","El Empalme","","empempcte1-172.22.106.254","10","35","No","TP-Link TD-W8951ND","F8:1A:67:A5:8B:98","13392803552","1","","172.22.106.11/24","192.168.1.1/24","","Revisado","Nat","","A3/5",""
"ADSL","emppliu","El Empalme","","empempquito1-172.22.101.254","16","35","No","TP-Link TD-W8951ND","90:F6:52:C4:62:91","12490102273","2","","172.22.101.17/24","192.168.1.1 /24","","","","","B2/3",""
"ADSL","empppauca_m","El Empalme","","empempdaule2-172.22.100.253","17","35","No","","","","","","172.22.100.18/24","","","","","","",""
"ADSL","empps._m","El Empalme","","empemploslaureles1-172.22.103.254","9","35","No","TP-Link TD-W8951ND","90:F6:52:98:A0:26","1315600459","1","","172.22.103.10/24","192.168.1.1 /24","","Revisado","Sin Gestion Remota","","Directo",""
"ADSL","empptriva_m","El Empalme","","empempsanmiguel1-172.22.105.254","6","35","No","TP-Link TD-W8951ND","F8:1A:67:51:C4:5A","1315604500","1","","172.22.105.7/24","192.168.1.1/24","","Revisado","Nat","","Directo",""
"ADSL","empracast","El Empalme","","empempquito3-172.22.101.252","45","35","No","TP-Link TD-W8951ND","F8:1A:67:A5:8B:99","13392803541","1","186.101.86.53/29 GW:186.101.86.49","172.22.101.63/24","","","Revisado","Nat","","Directo",""
"ADSL","emprbtroy_m","El Empalme","","empempquito3-172.22.101.252","17","35","No","TP-Link TD-W8951ND","F8:1A:67:51:B4:AB","1315600449","1","","172.22.101.66/24","192.168.1.1/24","","Revisado","Nat","","B3/6",""
"ADSL","emprcaria_m","El Empalme","","empempquito3-172.22.101.252","4","35","No","TP-Link TD-W8951ND","F4:EC:38:FA:5A:AC","11579000070","1","","172.22.101.53/24","","","Revisado","Password","","C1/2",""
"ADSL","emprchenw_m","El Empalme","","empempdaule1-172.22.100.254","48","35","No","TP-Link TD-W8901G","90:F6:52:C6:FB:3B","12493707758","1","","172.22.100.63/24","192.168.1.1 /24","","Revisado","Password","","B3/9         ",""
"ADSL","emprdpere_m","El Empalme","","empempjuanmontalvo1-172.22.104.254","1","35","No","TP-Link TD-W8951ND","90:F6:52:98:A0:78","12388501555","1","","172.22.104.2/24","192.168.1.1 /24","","Revisado","Password","","B3/1",""
"ADSL","emprerhnu","El Empalme","","empempdaule1-172.22.100.254","20","35","No","TP-Link TD-8811","F8:D1:11:2D:DA:B5","11973201794","3","","172.22.100.22/24","192.168.1.1","","","","","A2/3",""
"ADSL","emprfverag_m","El Empalme","","empempguayas1-172.22.102.254","19","35","No","TP-Link TD-W8951ND","F8:1A:67:A5:8B:9B","13392803545","1","","172.22.102.20/24","192.168.1.1/24","","Revisado","Nat","","A2/5",""
"ADSL","emprgmeram","El Empalme","","empempguayas1-172.22.102.254","6","35","No","TP-Link TD-W8951ND","64:70:02:C7:AE:2C","1272304466","2","","172.22.102.7/24","192.168.1.1 /24","","Revisado","Nat","","A3/6",""
"ADSL","emprifaba_m","El Empalme","","empempquito3-172.22.101.252","8","35","No","TP-Link TD-W8951ND","64:70:02:FD:9C:3A","1280504149","1","","172.22.101.57/24","192.168.1.1 /24","","Revisado","Password","","B3/4",""
"ADSL","emprjfacu_m","El Empalme","","empempguayas1-172.22.102.254","44","35","No","TP-Link TD-8817","F8:1A:67:A5:8B:88","13392803557","1","","172.22.102.45/24","192.168.1.1/24","","Revisado","Nat","","Directo",""
"ADSL","emprlvele_m","El Empalme","","empemploslaureles1-172.22.103.254","48","35","No","TP-Link TD-W8951ND","F8:1A:67:A5:8B:8B","13392803549","1","","172.22.103.49/24","192.168.1.1/24","","Revisado","Nat","","Directo",""
"ADSL","emprmfaba_m","El Empalme","","empempdaule2-172.22.100.253","21","35","No","TP-Link TD-W8951ND","F8:1A:67:A5:89:88","13392802980","1","","172.22.100.84/24","192.168.1.1/24","","Revisado","Nat","","Directo",""
"ADSL","emprmvele","El Empalme","","empempdaule1-172.22.100.254","16","35","No","TP-Link TD-W8901G","F8:D1:11:8B:24:41","1167306198","2","","172.22.100.18/24","192.168.1.1 /24","","","","","A1/6",""
"ADSL","emprnmore_m","El Empalme","","empempjuanmontalvo1-172.22.104.254","20","35","No","TP-Link TD-W8951ND","64:70:02:FD:9E:F3","1280504144","1","","172.22.104.21/24","192.168.1.1 /24","","Revisado","Password","","B2/4",""
"ADSL","emprybono_m","El Empalme","","empempsanmiguel1-172.22.105.254","10","35","No","TP-Link TD-W8951ND","F8:1A:67:51:B3:25","1315600127","1","","172.22.105.11/24","192.168.1.1/24","","Revisado","Nat","","B1/4",""
"ADSL","emps cede_m","El Empalme","","empempguayas1-172.22.102.254","45","35","No","TP-Link TD-W8951ND","64:70:02:FD:9C:49","1280504141","1","","172.22.102.46/24","192.168.1.1 /24","","Revisado","Password","","B2/4",""
"ADSL","empsabena_m","El Empalme","","empempquito3-172.22.101.252","5","35","No","TP-Link TD-W8951ND","A0:F3:C1:55:63:7D","1283300129","1","","172.22.101.54/24","","","","","","A2/6",""
"ADSL","empsatene_m","El Empalme","","empemploslaureles1-172.22.103.254","18","35","No","TP-Link TD-8817","64:70:02:C9:58:72","1274008989","1","","172.22.103.19/24","192.168.1.1/24","","Revisado","Nat","","B2/5",""
"ADSL","empsbverap_m","El Empalme","","empemploslaureles1-172.22.103.254","20","35","No","TP-Link TD-W8951ND","A0:F3:C1:85:7A:7D","1279201849","1","","172.22.103.21/24","192.168.1.1/24","","Revisado","Nat","","A2/9",""
"ADSL","empsconas_m","El Empalme","","empempquito3-172.22.101.252","19","35","No","TP-Link TD-8817","64:70:02:C9:58:63","1274008984","1","","172.22.101.68/24","192.168.1.1/24","","Revisado","Nat","","B3/8",""
"ADSL","empsdcedi","El Empalme","","empempdaule1-172.22.100.254","7","35","No","TP-Link TD-8811","D8:5D:4C:E4:38:06","10768500301","2","","","192.168.1.1","","","","","B1/3",""
"ADSL","empseintr_m","El Empalme","","empempguayas1-172.22.102.254","25","35","No","TP-Link TD-W8951ND","64:70:02:DF:1F:9D","12879804545","1","","172.22.102.26/24","192.168.1.1 /24","","Revisado","Password","","B1/7",""
"ADSL","empsezamb_m","El Empalme","","empempdaule2-172.22.100.253","16","35","No","TP-Link TD-W8951ND","F8:1A:67:A5:89:93","13392802978","1","","172.22.100.87/24","192.168.1.1/24","","Revisado","Nat","","Directo",""
"ADSL","empsezamb2_m","El Empalme","","empempguayas1-172.22.102.254","32","35","No","TP-Link TD-W8951ND","F8:1A:67:A5:8B:3A","13392803543","1","","172.22.102.33/24","192.168.1.1/24","","Revisado","Nat","","A2/6",""
"ADSL","empsezamb3_m","El Empalme","","empempsanmiguel1-172.22.105.254","24","35","No","TP-Link TD-W8951ND","F8:1A:67:A5:8B:87","13392803556","1","","172.22.105.25/24","192.168.1.1/24","","Revisado","Nat","","B3/2",""
"ADSL","empsgvela_m","El Empalme","","empempdaule2-172.22.100.253","5","35","No","TP-Link TD-W8951ND","A0:F3:C1:85:86:4B","1279204787","1","","172.22.100.30/24","192.168.1.1/24","","Revisado","Nat","","A3/7",""
"ADSL","empslmora_m","El Empalme","","empempcte1-172.22.106.254","13","35","No","TP-Link TD-8817","F8:1A:67:A5:8A:F4","13392803374","1","","172.22.106.14/24","192.168.1.1/24","","No","No","","A3/4",""
"ADSL","emptcleona_m","El Empalme","","empempquito3-172.22.101.252","13","35","No","TP-Link TD-W8951ND","A0:F3:C1:85:87:69","1279205145","1","","172.22.101.62/24","192.168.1.1/24","","Revisado","Password","","B3/2",""
"ADSL","emptmllor_m","El Empalme","","empempdaule1-172.22.100.254","6","35","No","TP-Link TD-W8901G","90:F6:52:C6:FB:96","12493707849","1","","172.22.100.8/24","192.168.1.1 /24","","","",""," A2/10  ",""
"ADSL","empucrami_m","El Empalme","","empempquito1-172.22.101.254","26","35","No","TP-Link TD-W8901G","90:F6:52:C6:FB:5D","12493707750","2","","172.22.101.27/24","192.168.1.1 /24","","","","","B3/10  ",""
"ADSL","empvamuno_m","El Empalme","","empempdaule1-172.22.100.254","32","35","No","TP-Link TD-W8901G","90:F6:52:C6:FB:7F","12493707746","1","","172.22.100.47/24","192.168.1.1 /24","","","","","A2/8",""
"ADSL","empvfcasa_m","El Empalme","","empempcte1-172.22.106.254","11","35","No","TP-Link TD-W8951ND","A0:F3:C1:04:45:8B","13171401973","1","","172.22.106.12/24","192.168.1.1/24","","Revisado","Nat","","A1/2",""
"ADSL","empvfcasa2_m","El Empalme","","empempguayas1-172.22.102.254","39","35","No","TP-Link TD-W8951ND","F8:1A:67:51:B3:B1","1315600133","1","","172.22.102.37/24","192.168.1.1/24","","Revisado","Nat","","A2/4",""
"ADSL","empvfzamb_m","El Empalme","","empempquito3-172.22.101.252","9","35","No","TP-Link TD-W8951ND","64:70:02:FD:9C:7B","1280504158","1","","172.22.101.58/24","192.168.1.1 /24","","Revisado","Password","","B3/5",""
"ADSL","empvhbarrei","El Empalme","","empempdaule2","24","35","No","","","","","","","","","","","","A1/1",""
"ADSL","empvjsaba_m","El Empalme","","empempdaule1-172.22.100.254","40","35","No","TP-Link TD-W8951ND","90:F6:52:98:A0:91","12388501559","1","","172.22.100.55/24","192.168.1.1 /24","","Revisado","Password","","C2/1",""
"ADSL","empwapach_m","El Empalme","","empempdaule2-172.22.100.253","7","35","No","TP-Link TD-8817","64:70:02:C9:58:6D","1274008987","1","","172.22.100.71/24","192.168.1.1/24","","Revisado","Nat","","A3/10",""
"ADSL","empwasaba_m","El Empalme","","empempjuanmontalvo1-172.22.104.254","24","35","No","TP-Link TD-W8901G","F8:D1:11:2B:19:37","11969008866","1","","172.22.104.25/24","192.168.1.1 /24","","Revisado","Password","","B3/3",""
"ADSL","empwasuar_m","El Empalme","","empempdaule1-172.22.100.254","28","35","No","TP-Link TD-W8901G","F8:1A:67:A5:8B:A8 ","13392803548","1","","172.22.100.41/24","192.168.1.1 /24","","","","","B3/3      ",""
"ADSL","empwemenao_m","El Empalme","","empempdaule1-172.22.100.254","30","35","No","TP-Link TD-W8901G","90:F6:52:C6:FB:7C","12493707760","1","","172.22.100.45/24","192.168.1.1 /24","","","","","B3/5 ",""
"ADSL","empweveraa_m","El Empalme","","empempjuanmontalvo1-172.22.104.254","23","35","No","TP-Link TD-W8951ND","F8:1A:67:51:B3:A4","1315600136","1","","172.22.104.24/24","192.168.1.1/24","","Revisado","Nat","","B2/3",""
"ADSL","empwgtuala","El Empalme","","empempquito1-172.22.101.254","17","35","No","TP-Link TD-W8901G","F8:D1:11:4F:31:60","1194005534","3","","172.22.101.18/24","192.168.1.1/24","","","","","C2/6",""
"ADSL","empwmiel_m","El Empalme","","empempcte2-172.22.106.253","2","35","No","TP-Link TD-W8951ND","64:70:02:DF:31:D0","12879804552","1","","172.22.106.28/24","192.168.1.1 /24","","Revisado","Password","","",""
"ADSL","empwmmosq","El Empalme","","empempquito1-172.22.101.254","3","35","No","TP-Link TD-8811","D8:5D:4C:E4:37:E8","10768500316","1","","172.22.101.4/24","192.168.1.1 /24","","","","","A2/1",""
"ADSL","empwnnupa_m","El Empalme","","empempcte1-172.22.106.254","12","35","No","TP-Link TD-8817","64:70:02:C7:B3:1A","1272304480","1","","172.22.106.13/24","192.168.1.1/24","","Revisado","Nat","","A1/3",""
"ADSL","empwporme_m","El Empalme","","empempdaule1-172.22.100.254","10","35","No","TP-Link TD-W8901G","F8:D1:11:84:FB:82","1190900674","1","","172.22.100.12/24","192.168.1.1 /24","","","","","B3/2",""
"ADSL","empyafran_m","El Empalme","","empemploslaureles1-172.22.103.254","19","35","No","TP-Link TD-W8951ND","F8:1A:67:51:C4:2D","1315600451","1","","172.22.103.20/24","192.168.1.1/24","","Revisado","Nat","","B2/7",""
"ADSL","empyareca_m","El Empalme","","empempdaule1-172.22.100.254","41","35","No","TP-Link TD-W8951ND","90:F6:52:98:A0:52","12388501552","1","","172.22.100.56/24","192.168.1.1 /24","","Revisado","Password","","C2/2",""
"ADSL","empyezamb_m","El Empalme","","empempguayas1-172.22.102.254","46","35","No","TP-Link TD-W8951ND","60:70:02:FD:9C:33","1280504159","1","","172.22.102.47/24","192.168.1.1 /24","","Revisado","Password","","A3/9",""
"ADSL","empygfigu_m","El Empalme","","empempquito1-172.22.101.254","45","35","No","TP-Link TD-W8951ND","64:70:02:8E:75:61","12693801065","3","186.5.45.51/29 GW:186.5.45.49","172.22.101.46/24","192.168.1.1 /24","","Revisado","Password","","Directo",""
"ADSL","empyivele_m","El Empalme","","empempjuanmontalvo1-172.22.104.254","13","35","No","TP-Link TD-8817","90:F6:52:E9:6B:B8","12691909443","1","","172.22.104.14/24","192.168.1.1 /24","","Revisado","Password","","B2/6",""
"ADSL","empyjzamb_m","El Empalme","","empempdaule2-172.22.100.253","24","35","No","TP-Link TD-W8951ND","F8:1A:67:A5:8A:B6","13392803368","1","","172.22.100.89/24","192.168.1.1/24","","Revisado","Nat","","C2/8",""
"ADSL","empymcarr_m","El Empalme","","empemploslaureles1-172.22.103.254","14","35","No","TP-Link TD-W8951ND","F8:14:67:51:B4:B4","1315600451","1","","172.22.103.15/24","192.168.1.1 /24","","Revisado","Password","","B2/4",""
"ADSL","empysmons_m","El Empalme","","empempquito3-172.22.101.252","36","35","No","TP-Link TD-W8951ND","F8:1A:67:A5:8B:A0","13392803542","1","","172.22.101.85/24","192.168.1.1/24","","Revisado","Nat","","Directo",""
"ADSL","empytbaza_m","El Empalme","","empempquito3-172.22.101.252","37","35","No","TP-Link TD-W8951ND","F8:1A:67:A5:8B:9E","13392803560","1","","172.22.101.86/24","192.168.1.1/24","","Revisado","Nat","","B3/8",""
"ADSL","empyuruch_m","El Empalme","","empempdaule2-172.22.100.253","14","35","No","TP-Link TD-8817","64:70:02:C7:B8:44","1272304478","1","","172.22.100.93/24","192.168.1.1/24","","Revisado","Nat","","Directo",""
"ADSL","empyvvasq","El Empalme","","empempdaule1-172.22.100.254","22","35","No","TP-Link TD-8811","F8:D1:11:2B:19:4A","11969008867","1","","172.22.100.24/24","192.168.1.1 /24","","","","","B1/7",""
"ADSL","empyyzhua","El Empalme","","empempquito1-172.22.101.254","21","35","No","TP-Link TD-W8951ND","90:F6:52:C4:64:6E","12490102265","1","","172.22.101.22/24","192.168.1.1 /24","","","","","B2/6  ",""
"ADSL","empzemore_m","El Empalme","","empempdaule2-172.22.100.253","19","35","No","TP-Link TD-W8951ND","F8:D1:11:4F:31:A2","1194005540","1","","172.22.100.68/24","192.168.1.1/24","","Revisado","Nat","","A3/1",""
"ADSL","empzlveli_m","El Empalme","","empempdaule1-172.22.100.254","26","35","No","TP-Link TD-W8901G","90:FC:52:C6:FA:EB","12493707756","1","","172.22.100.43/24","192.168.1.1 /24","","","","","Directo",""
"ADSL","italoespinoza","Buena Fe","","bnfbnfoficina1-172.22.47.254","7","35","No","VisionNet M404","00:1F:A4:2B:E6:DD","40403090002215","1","","","10.0.0.2 / 24","","","","","",""
